OBJECTID,objectid_1,vendor_name,vendor_city,vendor_state,vendor_zip_code,vendor_id
1925,1925,AIRTABLE.COM/BILL,SAN FRANCISCO,CA,94103,37310
1926,1926,"SIPE, KELLY RAYMOND",SOUTHPORT,NC,28461,27077
1927,1927,VARIDESK LLC,DALLAS,TX,75266,27824
1928,1928,CWRV SALES HENDERSONV,HENDERSONVILLE,NC,28791,28405
1929,1929,DAVID MATTHEW SWAIN,RALEIGH,NC,27603,10738
1930,1930,EMMANUEL FIGARO,ASHEVILLE,NC,28805,14734
1931,1931,"HILLS MACHINERY COMPANY,LLC",COLUMBIA,SC,29209,23888
1932,1932,PATTI BOO DESIGNS INC,CANTON,NC,28716,26390
1933,1933,CASSA HOTEL & RESIDENC,NEW YORK,NY,10018,26722
1934,1934,FAIRFIELD INN&SUITES W,GREENSBORO,NC,27409,28511
1935,1935,REVERE HOTEL,BOSTON,MA,02116,29839
1936,1936,RECON ROBOTICS,EDINA,MN,55439,32341
1937,1937,PROFESSIONAL MAINTENAN,WADE,NC,28395,36669
1938,1938,ROY HILL SR,ASHEVILLE,NC,28803,1312
1939,1939,SHARON FAHRER,ASHEVILLE,NC,28801,10214
1940,1940,DANNY R TOLAR,ASHEVILLE,NC,28804,12218
1941,1941,UNIFIRST CORPORATION,FLETCHER,NC,28732,13546
1942,1942,KAREN DONATELLI BAKERY,ASHEVILLE,NC,28801,25202
1943,1943,EMBASSY SUITES HUNTSVI,HUNTSVILLE,AL,35801,25949
1944,1944,MICROTEL INN & SUITES,SYLVA,NC,28779,26035
1945,1945,NC LAW ENFORCEMENT PLANNERS & ANALYST,HICKORY,NC,28602,29530
1946,1946,"MSS FIRE & SECURITY, LLC",CHARLOTTE,NC,28232,30280
1947,1947,HMS-EXTERNAL ED,BOSTON,MA,02115,30858
1948,1948,"SELECTRON TECHNOLOGIES, INC",PORTLAND,OR,97223,35936
1949,1949,HENCO,ASHEVILLE,NC,28801,20934
1950,1950,CAMPAIGN RESEARCH AND STRATEGY,COLUMBIA,SC,29201,25016
1951,1951,INO INTELIUS.COM/RT,BELLEVUE,WA,98004,25557
1952,1952,"MCDONALD, DEBRA",ARDEN,NC,28704,25594
1953,1953,ASIAN WOK,ASHEVILLE,NC,28806,26676
1954,1954,CASSETTE DUPLICATION S,ASHEVILLE,NC,28804,30967
1955,1955,SMITH AND LLOYD LANDSCAPING AND DESIGN LLC,ASHEVILLE,NC,28803,31213
1956,1956,INTERNATIONAL TRANSACTION,CITY,ST,12345,35627
1957,1957,"UB HOLDINGS, LLC",DARDENNE PRAIRIE,MO,63368,38578
1958,1958,CCH,CAROL STREAM,IL,60197-4307,10011
1959,1959,ROTARY CLUB OF ASHEVILLE,ASHEVILLE,NC,28802,2185
1960,1960,GIVENS GERBER PARK LLC,ASHEVILLE,NC,28803,24661
1961,1961,PROMAXIMA MANUFACTURING LLC,HOUSTON,TX,77081,27572
1962,1962,SEAL DISTRIBUTORS INC,SANFORD,FL,327716662,31900
1963,1963,GEORGE R WILLIAMS,BLACK MTN,NC,28711,38392
1964,1964,ALICIA HEATHER DISMUKE MANN,GRAHAM,NC,27253,32481
1965,1965,QAI,NASHVILLE,IN,47448,32487
1966,1966,FRANKLIN PLANNER,SALT LAKE CITY,UT,84119,33815
1967,1967,JAMES NELSON,SUFFOLK,VA,23435,34402
1968,1968,SP   WARE AVL,ASHEVILLE,NC,28801,36809
1969,1969,HAWAIIANSHAVEDICE.COM,NEWTON GROVE,NC,28366,37064
1970,1970,DONNA C LYTLE,ASHEVILLE,NC,28806,4160
1971,1971,CONSOLIDATED ELECTRICAL DIST.,ATLANTA,GA,31193-6339,10652
1972,1972,INTERNATIONAL CITY/COUNTY MANAGEMENT ASSO,BALTIMORE,MD,21279-0403,10990
1973,1973,SCHINDLER ELEVATOR CORPORATION,MORRISTOWN,NJ,07960,15816
1974,1974,"POLICE SERVICE DOGS, INC.",OXFORD,FL,34484,19105
1975,1975,HYATT PLACE NASHVILLE,NASHVILLE,TN,37201,31800
1976,1976,PIEDMONT UTILITY GROUP INC.,MOORESBORO,NC,28114,34253
1977,1977,"GANNETT FLEMING,INC",HARRISBURG,PA,17106-7100,36417
1978,1978,ASHEVILLE ARBORIST INC,ASHEVILLE,NC,28815,37456
1979,1979,BRIDGEWAY SOLUTIONS IN,MORGANTON,NC,28655,23974
1980,1980,JERSEY MIKES OF CARQ21,CARY,NC,27511,25302
1981,1981,SHERATON NEW ORLEANS,NEW ORLEANS,LA,701302306,26636
1982,1982,MIDWEST SPORTS,CINCINNATI,OH,45241,29630
1983,1983,NETFLIX.COM,LOS GATOS,CA,95032,31253
1984,1984,LIFESPAN FITNESS,SALT LAKE CIT,UT,84104,31794
1985,1985,"ADWATERS, ORLANDO",ARDEN,NC,28704,18372
1986,1986,ERIC SAGE,LEICESTER,NC,28748,16795
1987,1987,ALLSOURCE ENTERPRISES LLC,EASLEY,SC,29642,22205
1988,1988,BRAZIL & BURKE PA,ASHEVILLE,NC,28801,27864
1989,1989,STOREYOURBOARD,CHARLOTTESVILLE,VA,22902,28697
1990,1990,DANA INN&MARINA REST,SAN DIEGO,CA,92106,28943
1991,1991,PH & S PRODUCTS LLC,MINERVA,OH,44657,28946
1992,1992,KETCH ALL COMPANY,SAN LUIS OBISPO,CA,934018100,30864
1993,1993,MICHAEL BROCKWELL,ASHEVILLE,NC,28801,35189
1994,1994,EVERETT(MARK) DICKERSON,ETOWAH,NC,28729,38189
1995,1995,LIMITLESS INNOVAT,MCHENRY,IL,60050,38684
1996,1996,NEWCOMB TREE SERVICE INC.,SWANNANOA,NC,28778,23387
1997,1997,KENILWORTH FOREST COMMUNITY CLUB,ASHEVILLE,NC,28805,38584
1998,1998,RESIDENCE INN WINSALEM,WINSTON SALEM,NC,27106,28010
1999,1999,FUN MUGS PHOTO BOOTH,CHARLOTTE,NC,28273,28305
2000,2000,"MIDWEST MAINTENANCE, INC.",PIQUA,OH,45356,29633
2001,2001,CLAIM ADJ/HP DIRECT-PUBLI,CSECTOR,NC,00000,32633
2002,2002,AGILEASSETS INC,AUSTIN,TX,78746,34502
2003,2003,"ELIADA HOMES, INC.",ASHEVILLE,NC,28816,14834
2004,2004,ROBERT WILLIAM PETERS,BOONE,NC,28607,22826
2005,2005,SEIDIO,HOUSTON,TX,77042,26407
2006,2006,EVLYN ELISABETH JACKSON,ASHEVILLE,NC,28801,29490
2007,2007,SP   ZEPHYR INDUSTRIES,ASHLAND,OH,44805,29822
2008,2008,HAMPTON INN BRAINTREE,BRAINTREE,MA,02184,29988
2009,2009,HILTON NEWARK PENN STA,NEWARK,NJ,07102,30984
2010,2010,BUNCOMBE COUNTY FINANCE DEPT,ASHEVILLE,NC,28801,416
2011,2011,WATERWISE TECHNOLOGIES,CANDLER,NC,28715,25554
2012,2012,"DELRAY VENTURES, LLC",CHARLOTTE,NC,28202,26384
2013,2013,COLLINSON ENTERPRISES,CROFTON,MD,21114,34210
2014,2014,SP   HOPON SLACKLINES,LEAVENWORTH,WA,98826,34708
2015,2015,SAP STORE - BOBJ,NEWTOWN SQUARE,PA,19073,29845
2016,2016,BEST VALUE COPY,NEW YORK CITY,NY,11378,30343
2017,2017,HOLIDAY INN EXPRESS GR,GREENSBORO,NC,27409,32003
2018,2018,MCDONALD'S F31272,MOCKSVILLE,NC,27028,32335
2019,2019,STELLAR SCIENTIFIC,BALTIMORW,MD,21209,33546
2020,2020,CAMBRIA SUITES HOTEL,DURHAM,NC,27705,34044
2021,2021,"ZIPS CAR WASH, LLC",LITTLE ROCK,AR,72201,20456
2022,2022,CAREER EMPLOYMENT PROFESSIONALS INC,SAVANNAH,GA,31406,26785
2023,2023,CAROLINA STAMP AND ENG,LENOIR,NC,28645,28777
2024,2024,OEM Heaters,MINNEAPOLIS,MN,55414,29112
2025,2025,Libre Maria Brousseau,Asheville,NC,28805,36437
2026,2026,THE ORVIS CO CATALOG,SUNDERLAND,VT,05250,30108
2027,2027,FIVE GUYS NC 1807 QSR,ASHEVILLE,NC,28801,30698
2028,2028,SELF-HELP VENTURES FUND,DURHAM,NC,27701,31362
2029,2029,CLARK EQUIPMENT COMPANY,WEST FARGO,ND,58078,32195
2030,2030,GALETON,FOXBOROUGH,MA,02035,33191
2031,2031,"NEW NET TECHNOLOGIES, LLC",NAPLES,FL,34103,35773
2032,2032,BENTLEY SYSTEMS INC.,EXTON,PA,19341,7864
2033,2033,ENTERTAINMENT PAYROLL SERVICES INC,WINSTON-SALEM,NC,27116,10114
2034,2034,W.K. DICKSON & CO. INC.,CHARLOTTE,NC,28208,12819
2035,2035,SP   RE FACTOR TACTICA,ENGLEWOOD,CO,80110,38123
2036,2036,MATTAR BUILDERS LLC,BLOWING ROCK,NC,28605,27758
2037,2037,GG  INTERNATIONAL FEST,BOISE,ID,83706,28471
2038,2038,DOUBLETREE BY HILTON R,RALEIGH,NC,27612,31717
2039,2039,LIVESTOCK CONSERV,PITTSBORO,NC,27312,32836
2040,2040,M-WWW.HAPPYFRESH.COM,BANGKOK,TH,10110,33709
2041,2041,WASTE MANAGEMENT,ASHEVILLE,NC,28806,2766
2042,2042,MOUNTAIN VALLEY SPRING WATER,ASHEVILLE,NC,28814,1764
2043,2043,TEAM FITZ GRAPHICS,SHARONVILLE,OH,45241,35232
2044,2044,CAFE SOULE,NEW ORLEANS,LA,70130,25076
2045,2045,ATT COURT ORDER CHGS,DALLAS,TX,75202,26576
2046,2046,SECURITY CAMERA WAREHOUSE,ASHEVILLE,NC,28806,30821
2047,2047,COURTYARD SEATAC,RUKWILA,WA,98188,32570
2048,2048,"DV-INTEGRITIVE, LLC",ASHEVILLE,NC,28801,33234
2049,2049,ROGERS GROUP,NASHVILLE,TN,37202,11820
2050,2050,"WEST CAROLINA FREIGHTLINER, LLC",HILDERBRAN,NC,28637,19437
2051,2051,"BULLINGTON CONSTRUCTION, INC.",OAKBORO,NC,28129,19978
2052,2052,MICHAEL KEITH WILLIAMS,CLYDE,NC,28721,20476
2053,2053,ASANA CLIMBING,BOISE,ID,83714,34585
2054,2054,LEARNING ENVIRONMENTS,LIBERTY,NC,27298,35083
2055,2055,BRIAN METHVIN,ASHEVILLE,NC,28804,35255
2056,2056,"ALL SKILLED CONSTRUCTION, LLC",ASHEVILLE,NC,28803,37960
2057,2057,OSKAR BLUES CAN'D AID FOUNDATION,LONGMONT,CO,80501,26593
2058,2058,"ALVAREZ, PATRICIO A",WOODBRIDGE,VA,22193,28591
2059,2059,WAYCASTER TIRE SERVI,MILLS RIVER,NC,287590000,29255
2060,2060,CANVASWORK INC,NEW YORK MILLS,MN,56567,29298
2061,2061,THE TOLEDO TICKET CO.,TOLEDO,OH,43612,33091
2062,2062,"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",GAINESVILLE,GA,30501-6813,6553
2063,2063,GLAXOSMITHKLINE PHARMACEUTICAL,ATLANTA,GA,30374-0415,2474
2064,2064,GREENVILLE TURF & TRACTOR,PIEDMONT,SC,29673,10048
2065,2065,"HAMMERHEAD STONEWORKS, INC.",ASHEVILLE,NC,28804,18627
2066,2066,"EDGE ONE SOLUTIONS, INC.",WAKE FOREST,NC,27587,15381
2067,2067,"THERMO KING OF KNOXVILLE, INC.",KNOXVILLE,TN,37914,16540
2068,2068,J2  MYFAX SERVICES,LOS ANGELES,CA,90028,35275
2069,2069,BLAZE PIZZA #1351 1,ASHEVILLE,NC,28805,36606
2070,2070,SP   PLAYGOSPORTS.COM,IRVINE,CA,92614,37439
2071,2071,SP   BAKERSGAS.COM,WAUSEON,OH,43567,38103
2072,2072,JET.COM,MONTCLAIR,NJ,07042,26029
2073,2073,NEWARK US 00000075,CHICAGO,IL,60606,29447
2074,2074,SEA WATCH RESORT LLC,MYRTLE BEACH,SC,29572,29865
2075,2075,KARMEL SHUTTLE SERVICE,FULLERTON,CA,92831,31196
2076,2076,"CRIMSON ELECTRIC, INC.",GREER,SC,29652,19145
2077,2077,HIGHROAD HOSTEL DC,WASHINGTON,DC,20009,30088
2078,2078,SP   CLEANER FLOORS,LITTLE ROCK,AR,72231,36039
2079,2079,CLAIM ADJ/PAYPAL  YUNFANG,CITY,ST,00000,36088
2080,2080,SMARTMAN TOOLS,ROCHESTER,MI,48307,37121
2081,2081,DAS MANUFACTURING INC,VALRICO,FL,33596,26719
2082,2082,EASYKEYSCOM INC,CHARLOTTE,NC,28273,27260
2083,2083,THE HARDWARE,MARS HILL,NC,28754,27801
2084,2084,MARRIOTT INDY,INDIANAPOLIS,IN,46225,28465
2085,2085,LA CARRETA WEAVERVILLE,WEAVERVILLE,NC,28787,29424
2086,2086,POST UP STAND,MAPLE HEIGHS,OH,44137,29965
2087,2087,OUTBACK CONCERTS OF TN INC,NASHVILLE,TN,37203,7927
2088,2088,REHABMART.COM,WATKINSVILLE,GA,30677,25239
2089,2089,BARNACLE PARKING ENFOR,NEW YORK,NY,10018,27160
2090,2090,HOO HOOTSUITE MEDIA I,SAN FRANCISCO,CA,94104,28073
2091,2091,PRO 16 PRODUCTIONS,ASHEVILLE,NC,28806,37476
2092,2092,PAPAS AND BEER DOWNTOW,ASHEVILLE,NC,288051229,37725
2093,2093,UDACITY INC.,MOUNTAIN VIEW,CA,94040,28322
2094,2094,HBCU CONNECT LLC,BLACKLICK,OH,43004,28571
2095,2095,M & M STEEL DRUM CO IN,CANTON,NC,28716,29318
2096,2096,COLOR GRADING LLC,HUNTSVILLE,UT,84317,35318
2097,2097,"SUMMIT RESULTS, INC",HENDERSONVILLE,NC,28739,3848
2098,2098,GUM.CO/CC  MEET ENHANC,SAN FRANCISCO,CA,94103,37227
2099,2099,LAND-OF-SKY REGIONAL COUNCIL,ASHEVILLE,NC,28806-2046,1535
2100,2100,LA NOTICIA,CHARLOTTE,NC,28212,11402
2101,2101,A C REYNOLDS PTSO,ASHEVILLE,NC,28803,23224
2102,2102,CANDYMACHINES.COM,SAN MARCOS,CA,92069,36835
2103,2103,TYSHAUN JOHNSON,ASHEVILLE,NC,28806,37831
2104,2104,Manicomio Pizza & Food,ASHEVILLE,NC,28801,28677
2105,2105,WOODFIN ABC STORE,ASHEVILLE,NC,28804,30337
2106,2106,SP   BLACKLAND MFG,EDINA,MN,55436,30884
2107,2107,MPOWERD,BROOKLYN,NY,11201,32507
2108,2108,GE DIGITAL,SAN RAMON,CA,94583,35212
2109,2109,RIVERTOP CONTRACTING INC,SWANNANOA,NC,28788,6055
2110,2110,WKYK,BURNSVILLE,NC,28714,37190
2111,2111,0106,CLEARWATER,FL,33767,26862
2112,2112,PARKER TECHNOLOGY LLC,INDIANAPOLIS,IN,46202,26948
2113,2113,AMAZON MKTPLACE PMTS,SEATTLE,WA,98101,27695
2114,2114,ALS ART CRAFT,ASHEVILLE,NC,28806,30941
2115,2115,HARBOR BAR,BALTIMORE,MD,21240,31027
2116,2116,ADCOCK S NURSERY,FUQUAY VARINA,NC,27526,31190
2117,2117,ADVANCED BUSINESS EQUIPMENT,ASHEVILLE,NC,28803,10028
2118,2118,NORTHERN TOOL & EQUIPMENT,BURNSVILLE,MN,55337-1219,1913
2119,2119,IWANNA USA LLC,ASHEVILLE,NC,28813-5228,1372
2120,2120,BLUE RIDGE COMMUNITY COLLEGE,FLAT ROCK,NC,28793,15979
2121,2121,"GENTRY, MICHAEL     ",SWANNANOA,NC,28778-3410,20307
2122,2122,SMART GROWTH AMERICA,WASHINGTON,DC,20005,38664
2123,2123,NC PRESERVATION CONSORTIUM (NCPC),DURHAM,NC,27715,25225
2124,2124,WINGSTOP 1198,GREENVILLE,SC,29607,33340
2125,2125,SONIC DRIVE IN #4669,ARDEN,NC,28704,34336
2126,2126,CARLISLE FOODSERVICE P,OKLAHOMA CITY,OK,73131,34963
2127,2127,PTC EZPASS CSC WEB IVR,PAXTANG,PA,17111,37668
2128,2128,"ESPERANZA, LEONIDAS",ASHEVILLE,NC,28803,23410
2129,2129,"ALMATY, INC.",SWANNANOA,NC,28778,23908
2130,2130,DOCUSIGN,SEATTLE,WA,98101,29653
2131,2131,THUNDERPOWER MEGAPHONE,HARBOR CITY,CA,90701,30151
2132,2132,"DR & DA INVESTMENTS, LLC",ASHEVILLE,NC,28806,34230
2133,2133,COURTYARD BY MARRIOTT,MIAMI,FL,33131,34236
2134,2134,SAWSTOP LLC,TUALATIN,OR,97062,36394
2135,2135,OAKLEY SI,FOOTHILL RANCH,CA,92610,38309
2136,2136,"PARK AVENUE PROPERTY OWNERS ASSOCIATION, INC.",SKYLAND,NC,28776,38558
2137,2137,JONATHAN HEARNE,LEICESTER,NC,28748,12441
2138,2138,"NABER CONSULTING SERVICES, INC.",FLETCHER,NC,28732,21644
2139,2139,WASHINGTON U STL,ST LOUIS,MO,63112,29802
2140,2140,CLARION INN ASHEVILLE,FLETCHER,NC,28732,31425
2141,2141,PETMOUNTAIN.COM,VISTA,CA,92081,34087
2142,2142,SHARI LYNN ROBINS,ASHEVILLE,NC,28803,35753
2143,2143,HOLIDAY INN EXPRESS,BURLINGTON,NC,27215,36251
2144,2144,JAMAL L. JOHNSON,ASHEVILLE,NC,28801,23808
2145,2145,SUBWAY        00410423,GASTONIA,NC,28054,25431
2146,2146,ARKANSAS FLAG AND BANN,LITTLE ROCK,AR,72201,28136
2147,2147,ORGANIC GROWERS SCH,ASHEVILLE,NC,28816,29261
2148,2148,SUBURBAN PROPANE,ASHEVILLE,NC,28803,2311
2149,2149,ADECCO TEMPORARY SERVICES INC,PITTSBURGH,PA,15250,147
2150,2150,DOROTHY K MATTERN,FLETCHER,NC,28732,9052
2151,2151,NC ASSOCIATION OF MUNICIPAL ATTORNEYS (NCAMA),RALEIGH,NC,27601,10967
2152,2152,REGAL CINEMAS MOBILE A,KNOXVILLE,TN,37920,32856
2153,2153,ROK BROTHERS,MILLERSVILLE,MD,21108,33689
2154,2154,RESPONSE TRAINING GROUP,ISSAQUAH,WA,98029,33938
2155,2155,COMPASS ROSE,WASHINGTON,DC,20009,28528
2156,2156,ALL PRO BILLIARDS,ASHEVILLE,NC,28805,29361
2157,2157,BIRD BARRIER AMERICA,CARSON,CA,90746,29610
2158,2158,GALCO INTERNATIONAL L,PHOENIX,AZ,850273659,30443
2159,2159,REDLINE ENGINEERING,SENATOBIA,MS,38668,31774
2160,2160,ENVIRONMENTAL SAFETY SALES,EASLEY,SC,29640,7821
2161,2161,BENTEK SYSTEMS LTD,CALGARY,AB,T2G 1Y6,6739
2162,2162,BUNNELL-LAMMONS ENGINEERING,GREENVILLE,SC,29615,4575
2163,2163,EMPLOYMENT SECURITY COMM OF NC,RALEIGH,NC,27611-6504,4034
2164,2164,NC DEPT OF JUSTICE,RALEIGH,NC,27602,1870
2165,2165,CONTROLS & INSTRUMENTS,7047861700,NC,28027,34920
2166,2166,MOUNTAIN DELI,HENDERSONVILLE,NC,28792,35461
2167,2167,CONDY HOLDINGS LLC,PERU,IL,61354,37625
2168,2168,"BEST LITTER RECEPTACLES, INC.",CAROLINA SHORES,NC,28467,15936
2169,2169,EPROMOS PROMOTIONAL PR,NEW YORK,NY,10271,21395
2170,2170,SP   ROAD ID INC.,COVINGTON,KY,41018,27887
2171,2171,GOOGLE GOOGLE STORAGE,MOUNTAIN VIEW,CA,94043,34379
2172,2172,LARRY EUGENE GRANT,ASHEVILLE,NC,28803,8016
2173,2173,ALARM SERVICES OF ASHEVILLE INC.,ASHEVILLE,NC,28802,190
2174,2174,BROWN & BUNCH PLLC  ,CHAPEL HILL,NC,27514,24664
2175,2175,SUBWAY        03289170,ASHEVILLE,NC,28803,26585
2176,2176,HAMMAKER EAST RUSSELL,BLACK MTN,NC,28711,27249
2177,2177,JET-VAC SEWER EQUIPMEN,SUMTER,SC,29154,27581
2178,2178,FHSU STUDENT WEB PMT,HAYS,KS,67601,28245
2179,2179,JUST ECONOMICS,ASHEVILLE,NC,28801,30830
2180,2180,BARTLETT CONSTRUCTION & LANDSCAPING CO.,WEAVERVILLE,NC,28787,32490
2181,2181,INTERNATIONAL TRANSACTION,NA,NA,NA,32822
2182,2182,NEXGEN COMPOUNDING,WEATHERFORD,TX,76086,33154
2183,2183,HILTON GARDEN INN,SMYRNA,TN,37167,37067
2184,2184,SISTERS OF MERCY URGENT CARE -,ASHEVILLE,NC,28816-6367,2420
2185,2185,"SURVEY TECHNOLOGIES, INC.",PORTLAND,OR,97201,17193
2186,2186,OM OFFICE SUPPLY INC,MECHANICSBURG,PA,17050,27890
2187,2187,MAILFINANCE INC.,MILFORD,CT,06461,31849
2188,2188,HAMPTON INN WEST END,NASHVILLE,TN,37203,32181
2189,2189,ROBERT L BEACHUM,MEMPHIS,TN,38104,32513
2190,2190,COUNTRY INN & SUITES,SMITHFIELD,NC,275770000,32845
2191,2191,HYATT REGENCY BALTIMOR,BALTIMORE,MD,21202,33509
2192,2192,INTERNATIONAL TRANSACTION,INTERNATIONAL,XX,00000,34388
2193,2193,INTERNATIONAL TRANSACTION,CITY,ST,12345,36380
2194,2194,"HOWARD, KAITLYN     ",CANDLER,NC,28715,24710
2195,2195,"MCMANN, CONNER      ",ALPHARETTA,GA,30005,25211
2196,2196,SUBWAY        03289170,ASHEVILLE,NC,28803,26871
2197,2197,MAGIC ICE USA THE ICE,EL PASO,TX,79925,29124
2198,2198,WEDGE BREWING - FOUNDA,ASHEVILLE,NC,28801,30120
2199,2199,16 BROADWAY DECK,ASHEVILLE,NC,28801,31116
2200,2200,FLEETWOOD DANIELS GROUP,WAYNESVILLE,NC,28786,36781
2201,2201,FACEBK H8NKS87KL2,MENLO PARK,CA,94025,38109
2202,2202,DICKSON,ADDISON,IL,60101,9081
2203,2203,SOUTHEASTERN NATIVE PLANT NURSERY,CANDLER,NC,28715,10409
2204,2204,02213 - 8TH & LEIGH,RICHMOND,VA,23219,31139
2205,2205,VARI SALES CORPORATION,COPPELL,TX,75019,32135
2206,2206,TRIPPS 12,GREENSBORO,NC,27407,35762
2207,2207,"AMAZON CAPITAL SERVICES, INC.",SEATTLE,WA,98109,36426
2208,2208,MARATHON HEALTH LLC,WINOOSKI,VT,05404,36758
2209,2209,TRINITY MFG INC     ,HAMLET,NC,28345,25188
2210,2210,FILINGSUPPLIES.COM,SAN DIEGO,CA,92128,25729
2211,2211,GABRIEL BROS 0049,GREENVILLE,SC,29607,26393
2212,2212,IRON MAIDEN STUDIOS,ASHEVILLE,NC,28806,26725
2213,2213,LA QUINTA INNSUITES,CONOVER,NC,28613,29811
2214,2214,FIRSTPOINT BD,GREENSBORO,NC,27401,30807
2215,2215,MOUNT ZION MISSIONARY BAPTIST CHURCH,ASHEVILLE,NC,28801,10100
2216,2216,JOE THOMPSON,DANA,NC,28724,38819
2217,2217,BARCODESINC,CHICAGO,IL,60606,28414
2218,2218,HOT POINT DELI,RALEIGH,NC,27609,30329
2219,2219,USERBRAIN CREDITS,GRAZ,DU,8010,33655
2220,2220,"MACKAY METERS, INC.",NEW GLASGOW,NS,B2H 5E3,34242
2221,2221,DIGITAL BOOK CORNER,LOS ANGELES,CA,90029,34906
2222,2222,BRYAN WAYNE JONES,ELON,NC,27244,36240
2223,2223,SOUTHERN AGRICULTURAL INC,HENDERSONVILLE,NC,28793,4172
2224,2224,MUNICIPAL CODE CORPORATION,TALLAHASSEE,FL,32316-2235,1633
2225,2225,CLARK PATTERSON LEE ,ROCHESTER,NY,14604,20273
2226,2226,POSPAPER.COM,JACKSONVILLE,FL,32254,27435
2227,2227,INSTITUTE OF REAL ESTA,CHICAGO,IL,60611,28099
2228,2228,COMFORT SUITES,LADY LAKE,FL,32159,29642
2229,2229,KATHRYN R. OVIATT,ASHEVILLE,NC,28801,30976
2230,2230,DOORDASH,SAN FRANCISCO,CA,94103,32968
2231,2231,JONATHAN JAMES STEPP,ASHEVILLE,NC,28806,38919
2232,2232,SOCIETY FOR HUMAN RESOURCES MG,BALTIMORE,MD,21279-0482,6310
2233,2233,BROADCAST MUSIC INC,NASHVILLE,TN,37203,4318
2234,2234,T. P. HOWARDS PLUMBING CO INC,FAIRVIEW,NC,28730,12971
2235,2235,H & M CONSTRUCTORS,ASHEVILLE,NC,28806,11643
2236,2236,SP   PICTURELINE,SALT LAKE CIT,UT,84101,37614
2237,2237,HILTON HOTELS,COLUMBIA,SC,29212,38942
2238,2238,MARSHBELLOFRAM,NEWELL,WV,26050,26376
2239,2239,CAROWINDS SVC CTR,CHARLOTTE,NC,28273,28122
2240,2240,HAMPTON INNS,LAKE MARY,FL,327464766,28368
2241,2241,WOODCRAFT SUPPLY LLC,PARKERSBURG,WV,26105,29450
2242,2242,COURTYARD BY MARRIOTT-,HICKORY,NC,28602,33701
2243,2243,WPY NATIONAL COMMUNITY,WASHINGTON,DC,20006,34365
2244,2244,"GULF COAST, LLC",CHARLOTTE,NC,28217,17548
2245,2245,BURNETT ATHLETICS INC,CAMPOBELLO,SC,29322,20966
2246,2246,"BURNS, DAY & PRESNELL PA",RALEIGH,NC,27605,23791
2247,2247,ADVANCED CUTTING SYSTEMS,LIVE OAK,FL,32060,7661
2248,2248,HARLEY DAVIDSON OF ASHEVI,SWANNANOA,NC,28778,21112
2249,2249,DOMESTIC AUTO INC,CLYDE,NC,28721,33678
2250,2250,WILD WING CAFE  2,ARDEN,NC,28704,34342
2251,2251,EL POBRE MEXICAN RESTA,WAYNESVILLE,NC,28786,28145
2252,2252,COURTYARD BURLINGTON,BURLINGTON,NC,27215,28809
2253,2253,TRAVEL GUARD GROUP INC,STEVENS POINT,WI,54482,29473
2254,2254,NC LEAGUE OF MUNICIPALITIES,RALEIGH,NC,27601,1856
2255,2255,LENOVO GROUP,MORRISVILLE,NC,27560,34405
2256,2256,"GALLS PARENT HOLDINGS, LLC",CHICAGO,IL,60694-1628,35152
2257,2257,CABELA'S ONLINE U.S.,SPRINGFIELD,MO,65898,37654
2258,2258,HILTON HOUSTON NORTH,HOUSTON,TX,77065,29496
2259,2259,BRAKE SYSTEMS INC,PORTLAND,OR,97232,29828
2260,2260,SAFETY EQUIPMENT DIREC,OLATHE,KS,66061,30824
2261,2261,"SUPERION, LLC",LAKE MARY,FL,32746,32828
2262,2262,FUN CENTRAL,VERNON HILLS,IL,60061,33077
2263,2263,COACHDIVERSITY.COM,HAYMARKET,VA,20169,33824
2264,2264,PRESIDIO NETWORKED SOLUTIONS LLC,CHARLOTTE,NC,28203,25251
2265,2265,MEMORYSTOCK.COM,STOCKTON,CA,95210,25998
2266,2266,HOLIDAY INN EXPRESS CL,CLINTON,TN,37716,26579
2267,2267,AGILITY FUEL SYSTEMS I,SANTA ANA,CA,92705,28500
2268,2268,EBLEN SHORT STOP #1Q39,ASHEVILLE,NC,28806,21361
2269,2269,HYATT PLACE D/T ASHEVI,ASHEVILLE,NC,28801,25357
2270,2270,POSTAGE EXPRESS,ASHEVILLE,NC,28806,25560
2271,2271,INDESTRUCTIBLE SHOES,LEWES,DE,19958,38046
2272,2272,FBB KINGSIZE TEL ORD,INDIANAPOLIS,IN,46201,38341
2273,2273,MICROTEL INNS AND SUIT,SYLVA,NC,287799558,38378
2274,2274,KEGLOVE LLC,SAUGATUCK,MI,49453,28560
2275,2275,FINANCIAL PRESS LLC,RICHMOND,VA,23219,28892
2276,2276,SHADEUSA.COM,GILBERT,AZ,852982073,30220
2277,2277,"SUMMIT DESIGN AND ENGINEERING SERVICES, PLLC",HILLSBOROUGH,NC,27278,31843
2278,2278,SAGE PUBLICATIONS,NEWBURTY PARK,CA,91320,33515
2279,2279,SPYPOINT,VICTORIAVILLE,QC,G6T1Y3,34511
2280,2280,INFINITY CUTTING TOOLS,OLDSMAR,FL,34677,26625
2281,2281,NEW DAY FILMS,HARRIMAN,NY,10926,27621
2282,2282,NATHAN ALLEN MALONE,LEICESTER,NC,28748,30870
